name,ngpus,TP,PP,EP,CP,DP,sub_seq_length,micro_batch_size,num_of_micro_batches,pipeline_parallelism_bubble_rate,data_parallel_sharding_strategy,total_memory_gb,model_and_optimizer_states_memory_gb,activations_memory_gb,cross_entropy_activation_memory_gb,practice_activations_memory_gb,expert_parameters_m,non_expert_parameters_m,expert_layers_activations_gb,practice_expert_layers_activations_gb,non_expert_layers_activations_gb,mlp_activation_mb,moe_activation_mb,token_imbalance_hypothesis
LLaMA-3.1 70B,128,1,4,1,1,32,8192,1,128.0,0.0234375,FULLY_SHARD,193.4580078125,8.4580078125,185.0,9.78515625,185.0,0.0,17322.0,0.0,0.0,185.0,1472.0,128.0,1.0
LLaMA-3.1 70B,128,1,4,1,1,32,8192,2,64.0,0.046875,FULLY_SHARD,378.4580078125,8.4580078125,370.0,19.5703125,370.0,0.0,17322.0,0.0,0.0,370.0,2944.0,256.0,1.0
LLaMA-3.1 70B,128,1,4,1,1,32,8192,4,32.0,0.09375,FULLY_SHARD,748.4580078125,8.4580078125,740.0,39.140625,740.0,0.0,17322.0,0.0,0.0,740.0,5888.0,512.0,1.0
LLaMA-3.1 70B,128,1,4,1,2,16,4096,1,256.0,0.01171875,NO_OP,396.98828125,304.48828125,92.5,4.892578125,92.5,0.0,17322.0,0.0,0.0,92.5,736.0,64.0,1.0
LLaMA-3.1 70B,128,1,4,1,2,16,4096,2,128.0,0.0234375,NO_OP,489.48828125,304.48828125,185.0,9.78515625,185.0,0.0,17322.0,0.0,0.0,185.0,1472.0,128.0,1.0
LLaMA-3.1 70B,128,1,4,1,2,16,4096,4,64.0,0.046875,NO_OP,674.48828125,304.48828125,370.0,19.5703125,370.0,0.0,17322.0,0.0,0.0,370.0,2944.0,256.0,1.0
LLaMA-3.1 70B,128,1,4,1,2,16,4096,1,256.0,0.01171875,OPTIMIZER_STATES,206.68310546875,114.18310546875,92.5,4.892578125,92.5,0.0,17322.0,0.0,0.0,92.5,736.0,64.0,1.0
LLaMA-3.1 70B,128,1,4,1,2,16,4096,2,128.0,0.0234375,OPTIMIZER_STATES,299.18310546875,114.18310546875,185.0,9.78515625,185.0,0.0,17322.0,0.0,0.0,185.0,1472.0,128.0,1.0
LLaMA-3.1 70B,128,1,4,1,2,16,4096,4,64.0,0.046875,OPTIMIZER_STATES,484.18310546875,114.18310546875,370.0,19.5703125,370.0,0.0,17322.0,0.0,0.0,370.0,2944.0,256.0,1.0
LLaMA-3.1 70B,128,1,4,1,2,16,4096,1,256.0,0.01171875,OPTIMIZER_STATES_AND_GRADS,143.248046875,50.748046875,92.5,4.892578125,92.5,0.0,17322.0,0.0,0.0,92.5,736.0,64.0,1.0
LLaMA-3.1 70B,128,1,4,1,2,16,4096,2,128.0,0.0234375,OPTIMIZER_STATES_AND_GRADS,235.748046875,50.748046875,185.0,9.78515625,185.0,0.0,17322.0,0.0,0.0,185.0,1472.0,128.0,1.0
LLaMA-3.1 70B,128,1,4,1,2,16,4096,4,64.0,0.046875,OPTIMIZER_STATES_AND_GRADS,420.748046875,50.748046875,370.0,19.5703125,370.0,0.0,17322.0,0.0,0.0,370.0,2944.0,256.0,1.0
LLaMA-3.1 70B,128,1,4,1,2,16,4096,1,256.0,0.01171875,FULLY_SHARD,109.416015625,16.916015625,92.5,4.892578125,92.5,0.0,17322.0,0.0,0.0,92.5,736.0,64.0,1.0
LLaMA-3.1 70B,128,1,4,1,2,16,4096,2,128.0,0.0234375,FULLY_SHARD,201.916015625,16.916015625,185.0,9.78515625,185.0,0.0,17322.0,0.0,0.0,185.0,1472.0,128.0,1.0
LLaMA-3.1 70B,128,1,4,1,2,16,4096,4,64.0,0.046875,FULLY_SHARD,386.916015625,16.916015625,370.0,19.5703125,370.0,0.0,17322.0,0.0,0.0,370.0,2944.0,256.0,1.0
LLaMA-3.1 70B,128,1,4,1,4,8,2048,1,512.0,0.005859375,NO_OP,350.73828125,304.48828125,46.25,2.4462890625,46.25,0.0,17322.0,0.0,0.0,46.25,368.0,32.0,1.0
LLaMA-3.1 70B,128,1,4,1,4,8,2048,2,256.0,0.01171875,NO_OP,396.98828125,304.48828125,92.5,4.892578125,92.5,0.0,17322.0,0.0,0.0,92.5,736.0,64.0,1.0
LLaMA-3.1 70B,128,1,4,1,4,8,2048,4,128.0,0.0234375,NO_OP,489.48828125,304.48828125,185.0,9.78515625,185.0,0.0,17322.0,0.0,0.0,185.0,1472.0,128.0,1.0
LLaMA-3.1 70B,128,1,4,1,4,8,2048,1,512.0,0.005859375,OPTIMIZER_STATES,173.1201171875,126.8701171875,46.25,2.4462890625,46.25,0.0,17322.0,0.0,0.0,46.25,368.0,32.0,1.0
LLaMA-3.1 70B,128,1,4,1,4,8,2048,2,256.0,0.01171875,OPTIMIZER_STATES,219.3701171875,126.8701171875,92.5,4.892578125,92.5,0.0,17322.0,0.0,0.0,92.5,736.0,64.0,1.0
LLaMA-3.1 70B,128,1,4,1,4,8,2048,4,128.0,0.0234375,OPTIMIZER_STATES,311.8701171875,126.8701171875,185.0,9.78515625,185.0,0.0,17322.0,0.0,0.0,185.0,1472.0,128.0,1.0
LLaMA-3.1 70B,128,1,4,1,4,8,2048,1,512.0,0.005859375,OPTIMIZER_STATES_AND_GRADS,113.9140625,67.6640625,46.25,2.4462890625,46.25,0.0,17322.0,0.0,0.0,46.25,368.0,32.0,1.0
LLaMA-3.1 70B,128,1,4,1,4,8,2048,2,256.0,0.01171875,OPTIMIZER_STATES_AND_GRADS,160.1640625,67.6640625,92.5,4.892578125,92.5,0.0,17322.0,0.0,0.0,92.5,736.0,64.0,1.0
LLaMA-3.1 70B,128,1,4,1,4,8,2048,4,128.0,0.0234375,OPTIMIZER_STATES_AND_GRADS,252.6640625,67.6640625,185.0,9.78515625,185.0,0.0,17322.0,0.0,0.0,185.0,1472.0,128.0,1.0
LLaMA-3.1 70B,128,1,4,1,4,8,2048,1,512.0,0.005859375,FULLY_SHARD,80.08203125,33.83203125,46.25,2.4462890625,46.25,0.0,17322.0,0.0,0.0,46.25,368.0,32.0,1.0
LLaMA-3.1 70B,128,1,4,1,4,8,2048,2,256.0,0.01171875,FULLY_SHARD,126.33203125,33.83203125,92.5,4.892578125,92.5,0.0,17322.0,0.0,0.0,92.5,736.0,64.0,1.0
LLaMA-3.1 70B,128,1,4,1,4,8,2048,4,128.0,0.0234375,FULLY_SHARD,218.83203125,33.83203125,185.0,9.78515625,185.0,0.0,17322.0,0.0,0.0,185.0,1472.0,128.0,1.0
LLaMA-3.1 70B,128,1,4,1,8,4,1024,1,1024.0,0.0029296875,NO_OP,327.61328125,304.48828125,23.125,1.22314453125,23.125,0.0,17322.0,0.0,0.0,23.125,184.0,16.0,1.0
LLaMA-3.1 70B,128,1,4,1,8,4,1024,2,512.0,0.005859375,NO_OP,350.73828125,304.48828125,46.25,2.4462890625,46.25,0.0,17322.0,0.0,0.0,46.25,368.0,32.0,1.0
LLaMA-3.1 70B,128,1,4,1,8,4,1024,4,256.0,0.01171875,NO_OP,396.98828125,304.48828125,92.5,4.892578125,92.5,0.0,17322.0,0.0,0.0,92.5,736.0,64.0,1.0
LLaMA-3.1 70B,128,1,4,1,8,4,1024,1,1024.0,0.0029296875,OPTIMIZER_STATES,175.369140625,152.244140625,23.125,1.22314453125,23.125,0.0,17322.0,0.0,0.0,23.125,184.0,16.0,1.0
LLaMA-3.1 70B,128,1,4,1,8,4,1024,2,512.0,0.005859375,OPTIMIZER_STATES,198.494140625,152.244140625,46.25,2.4462890625,46.25,0.0,17322.0,0.0,0.0,46.25,368.0,32.0,1.0
LLaMA-3.1 70B,128,1,4,1,8,4,1024,4,256.0,0.01171875,OPTIMIZER_STATES,244.744140625,152.244140625,92.5,4.892578125,92.5,0.0,17322.0,0.0,0.0,92.5,736.0,64.0,1.0
LLaMA-3.1 70B,128,1,4,1,8,4,1024,1,1024.0,0.0029296875,OPTIMIZER_STATES_AND_GRADS,124.62109375,101.49609375,23.125,1.22314453125,23.125,0.0,17322.0,0.0,0.0,23.125,184.0,16.0,1.0
LLaMA-3.1 70B,128,1,4,1,8,4,1024,2,512.0,0.005859375,OPTIMIZER_STATES_AND_GRADS,147.74609375,101.49609375,46.25,2.4462890625,46.25,0.0,17322.0,0.0,0.0,46.25,368.0,32.0,1.0
LLaMA-3.1 70B,128,1,4,1,8,4,1024,4,256.0,0.01171875,OPTIMIZER_STATES_AND_GRADS,193.99609375,101.49609375,92.5,4.892578125,92.5,0.0,17322.0,0.0,0.0,92.5,736.0,64.0,1.0
LLaMA-3.1 70B,128,1,4,1,8,4,1024,1,1024.0,0.0029296875,FULLY_SHARD,90.7890625,67.6640625,23.125,1.22314453125,23.125,0.0,17322.0,0.0,0.0,23.125,184.0,16.0,1.0
LLaMA-3.1 70B,128,1,4,1,8,4,1024,2,512.0,0.005859375,FULLY_SHARD,113.9140625,67.6640625,46.25,2.4462890625,46.25,0.0,17322.0,0.0,0.0,46.25,368.0,32.0,1.0
LLaMA-3.1 70B,128,1,4,1,8,4,1024,4,256.0,0.01171875,FULLY_SHARD,160.1640625,67.6640625,92.5,4.892578125,92.5,0.0,17322.0,0.0,0.0,92.5,736.0,64.0,1.0
LLaMA-3.1 70B,128,1,8,1,1,16,8192,1,256.0,0.02734375,NO_OP,346.05078125,161.05078125,185.0,9.78515625,185.0,0.0,9162.0,0.0,0.0,185.0,1472.0,128.0,1.0
LLaMA-3.1 70B,128,1,8,1,1,16,8192,2,128.0,0.0546875,NO_OP,531.05078125,161.05078125,370.0,19.5703125,370.0,0.0,9162.0,0.0,0.0,370.0,2944.0,256.0,1.0
LLaMA-3.1 70B,128,1,8,1,1,16,8192,4,64.0,0.109375,NO_OP,901.05078125,161.05078125,740.0,39.140625,740.0,0.0,9162.0,0.0,0.0,740.0,5888.0,512.0,1.0
LLaMA-3.1 70B,128,1,8,1,1,16,8192,1,256.0,0.02734375,OPTIMIZER_STATES,245.39404296875,60.39404296875,185.0,9.78515625,185.0,0.0,9162.0,0.0,0.0,185.0,1472.0,128.0,1.0
LLaMA-3.1 70B,128,1,8,1,1,16,8192,2,128.0,0.0546875,OPTIMIZER_STATES,430.39404296875,60.39404296875,370.0,19.5703125,370.0,0.0,9162.0,0.0,0.0,370.0,2944.0,256.0,1.0
LLaMA-3.1 70B,128,1,8,1,1,16,8192,4,64.0,0.109375,OPTIMIZER_STATES,800.39404296875,60.39404296875,740.0,39.140625,740.0,0.0,9162.0,0.0,0.0,740.0,5888.0,512.0,1.0
LLaMA-3.1 70B,128,1,8,1,1,16,8192,1,256.0,0.02734375,OPTIMIZER_STATES_AND_GRADS,211.841796875,26.841796875,185.0,9.78515625,185.0,0.0,9162.0,0.0,0.0,185.0,1472.0,128.0,1.0
LLaMA-3.1 70B,128,1,8,1,1,16,8192,2,128.0,0.0546875,OPTIMIZER_STATES_AND_GRADS,396.841796875,26.841796875,370.0,19.5703125,370.0,0.0,9162.0,0.0,0.0,370.0,2944.0,256.0,1.0
LLaMA-3.1 70B,128,1,8,1,1,16,8192,4,64.0,0.109375,OPTIMIZER_STATES_AND_GRADS,766.841796875,26.841796875,740.0,39.140625,740.0,0.0,9162.0,0.0,0.0,740.0,5888.0,512.0,1.0
LLaMA-3.1 70B,128,1,8,1,1,16,8192,1,256.0,0.02734375,FULLY_SHARD,193.947265625,8.947265625,185.0,9.78515625,185.0,0.0,9162.0,0.0,0.0,185.0,1472.0,128.0,1.0
LLaMA-3.1 70B,128,1,8,1,1,16,8192,2,128.0,0.0546875,FULLY_SHARD,378.947265625,8.947265625,370.0,19.5703125,370.0,0.0,9162.0,0.0,0.0,370.0,2944.0,256.0,1.0
LLaMA-3.1 70B,128,1,8,1,1,16,8192,4,64.0,0.109375,FULLY_SHARD,748.947265625,8.947265625,740.0,39.140625,740.0,0.0,9162.0,0.0,0.0,740.0,5888.0,512.0,1.0
LLaMA-3.1 70B,128,1,8,1,2,8,4096,1,512.0,0.013671875,NO_OP,253.55078125,161.05078125,92.5,4.892578125,92.5,0.0,9162.0,0.0,0.0,92.5,736.0,64.0,1.0
LLaMA-3.1 70B,128,1,8,1,2,8,4096,2,256.0,0.02734375,NO_OP,346.05078125,161.05078125,185.0,9.78515625,185.0,0.0,9162.0,0.0,0.0,185.0,1472.0,128.0,1.0
LLaMA-3.1 70B,128,1,8,1,2,8,4096,4,128.0,0.0546875,NO_OP,531.05078125,161.05078125,370.0,19.5703125,370.0,0.0,9162.0,0.0,0.0,370.0,2944.0,256.0,1.0
LLaMA-3.1 70B,128,1,8,1,2,8,4096,1,512.0,0.013671875,OPTIMIZER_STATES,159.6044921875,67.1044921875,92.5,4.892578125,92.5,0.0,9162.0,0.0,0.0,92.5,736.0,64.0,1.0
LLaMA-3.1 70B,128,1,8,1,2,8,4096,2,256.0,0.02734375,OPTIMIZER_STATES,252.1044921875,67.1044921875,185.0,9.78515625,185.0,0.0,9162.0,0.0,0.0,185.0,1472.0,128.0,1.0
LLaMA-3.1 70B,128,1,8,1,2,8,4096,4,128.0,0.0546875,OPTIMIZER_STATES,437.1044921875,67.1044921875,370.0,19.5703125,370.0,0.0,9162.0,0.0,0.0,370.0,2944.0,256.0,1.0
LLaMA-3.1 70B,128,1,8,1,2,8,4096,1,512.0,0.013671875,OPTIMIZER_STATES_AND_GRADS,128.2890625,35.7890625,92.5,4.892578125,92.5,0.0,9162.0,0.0,0.0,92.5,736.0,64.0,1.0
LLaMA-3.1 70B,128,1,8,1,2,8,4096,2,256.0,0.02734375,OPTIMIZER_STATES_AND_GRADS,220.7890625,35.7890625,185.0,9.78515625,185.0,0.0,9162.0,0.0,0.0,185.0,1472.0,128.0,1.0
LLaMA-3.1 70B,128,1,8,1,2,8,4096,4,128.0,0.0546875,OPTIMIZER_STATES_AND_GRADS,405.7890625,35.7890625,370.0,19.5703125,370.0,0.0,9162.0,0.0,0.0,370.0,2944.0,256.0,1.0
LLaMA-3.1 70B,128,1,8,1,2,8,4096,1,512.0,0.013671875,FULLY_SHARD,110.39453125,17.89453125,92.5,4.892578125,92.5,0.0,9162.0,0.0,0.0,92.5,736.0,64.0,1.0
LLaMA-3.1 70B,128,1,8,1,2,8,4096,2,256.0,0.02734375,FULLY_SHARD,202.89453125,17.89453125,185.0,9.78515625,185.0,0.0,9162.0,0.0,0.0,185.0,1472.0,128.0,1.0
LLaMA-3.1 70B,128,1,8,1,2,8,4096,4,128.0,0.0546875,FULLY_SHARD,387.89453125,17.89453125,370.0,19.5703125,370.0,0.0,9162.0,0.0,0.0,370.0,2944.0,256.0,1.0
LLaMA-3.1 70B,128,1,8,1,4,4,2048,1,1024.0,0.0068359375,NO_OP,207.30078125,161.05078125,46.25,2.4462890625,46.25,0.0,9162.0,0.0,0.0,46.25,368.0,32.0,1.0
LLaMA-3.1 70B,128,1,8,1,4,4,2048,2,512.0,0.013671875,NO_OP,253.55078125,161.05078125,92.5,4.892578125,92.5,0.0,9162.0,0.0,0.0,92.5,736.0,64.0,1.0
LLaMA-3.1 70B,128,1,8,1,4,4,2048,4,256.0,0.02734375,NO_OP,346.05078125,161.05078125,185.0,9.78515625,185.0,0.0,9162.0,0.0,0.0,185.0,1472.0,128.0,1.0
LLaMA-3.1 70B,128,1,8,1,4,4,2048,1,1024.0,0.0068359375,OPTIMIZER_STATES,126.775390625,80.525390625,46.25,2.4462890625,46.25,0.0,9162.0,0.0,0.0,46.25,368.0,32.0,1.0
LLaMA-3.1 70B,128,1,8,1,4,4,2048,2,512.0,0.013671875,OPTIMIZER_STATES,173.025390625,80.525390625,92.5,4.892578125,92.5,0.0,9162.0,0.0,0.0,92.5,736.0,64.0,1.0
LLaMA-3.1 70B,128,1,8,1,4,4,2048,4,256.0,0.02734375,OPTIMIZER_STATES,265.525390625,80.525390625,185.0,9.78515625,185.0,0.0,9162.0,0.0,0.0,185.0,1472.0,128.0,1.0
LLaMA-3.1 70B,128,1,8,1,4,4,2048,1,1024.0,0.0068359375,OPTIMIZER_STATES_AND_GRADS,99.93359375,53.68359375,46.25,2.4462890625,46.25,0.0,9162.0,0.0,0.0,46.25,368.0,32.0,1.0
LLaMA-3.1 70B,128,1,8,1,4,4,2048,2,512.0,0.013671875,OPTIMIZER_STATES_AND_GRADS,146.18359375,53.68359375,92.5,4.892578125,92.5,0.0,9162.0,0.0,0.0,92.5,736.0,64.0,1.0
LLaMA-3.1 70B,128,1,8,1,4,4,2048,4,256.0,0.02734375,OPTIMIZER_STATES_AND_GRADS,238.68359375,53.68359375,185.0,9.78515625,185.0,0.0,9162.0,0.0,0.0,185.0,1472.0,128.0,1.0
LLaMA-3.1 70B,128,1,8,1,4,4,2048,1,1024.0,0.0068359375,FULLY_SHARD,82.0390625,35.7890625,46.25,2.4462890625,46.25,0.0,9162.0,0.0,0.0,46.25,368.0,32.0,1.0
LLaMA-3.1 70B,128,1,8,1,4,4,2048,2,512.0,0.013671875,FULLY_SHARD,128.2890625,35.7890625,92.5,4.892578125,92.5,0.0,9162.0,0.0,0.0,92.5,736.0,64.0,1.0
LLaMA-3.1 70B,128,1,8,1,4,4,2048,4,256.0,0.02734375,FULLY_SHARD,220.7890625,35.7890625,185.0,9.78515625,185.0,0.0,9162.0,0.0,0.0,185.0,1472.0,128.0,1.0
LLaMA-3.1 70B,128,1,8,1,8,2,1024,1,2048.0,0.00341796875,NO_OP,184.17578125,161.05078125,23.125,1.22314453125,23.125,0.0,9162.0,0.0,0.0,23.125,184.0,16.0,1.0
LLaMA-3.1 70B,128,1,8,1,8,2,1024,2,1024.0,0.0068359375,NO_OP,207.30078125,161.05078125,46.25,2.4462890625,46.25,0.0,9162.0,0.0,0.0,46.25,368.0,32.0,1.0
LLaMA-3.1 70B,128,1,8,1,8,2,1024,4,512.0,0.013671875,NO_OP,253.55078125,161.05078125,92.5,4.892578125,92.5,0.0,9162.0,0.0,0.0,92.5,736.0,64.0,1.0
LLaMA-3.1 70B,128,1,8,1,8,2,1024,1,2048.0,0.00341796875,OPTIMIZER_STATES,130.4921875,107.3671875,23.125,1.22314453125,23.125,0.0,9162.0,0.0,0.0,23.125,184.0,16.0,1.0
LLaMA-3.1 70B,128,1,8,1,8,2,1024,2,1024.0,0.0068359375,OPTIMIZER_STATES,153.6171875,107.3671875,46.25,2.4462890625,46.25,0.0,9162.0,0.0,0.0,46.25,368.0,32.0,1.0
LLaMA-3.1 70B,128,1,8,1,8,2,1024,4,512.0,0.013671875,OPTIMIZER_STATES,199.8671875,107.3671875,92.5,4.892578125,92.5,0.0,9162.0,0.0,0.0,92.5,736.0,64.0,1.0
LLaMA-3.1 70B,128,1,8,1,8,2,1024,1,2048.0,0.00341796875,OPTIMIZER_STATES_AND_GRADS,112.59765625,89.47265625,23.125,1.22314453125,23.125,0.0,9162.0,0.0,0.0,23.125,184.0,16.0,1.0
LLaMA-3.1 70B,128,1,8,1,8,2,1024,2,1024.0,0.0068359375,OPTIMIZER_STATES_AND_GRADS,135.72265625,89.47265625,46.25,2.4462890625,46.25,0.0,9162.0,0.0,0.0,46.25,368.0,32.0,1.0
LLaMA-3.1 70B,128,1,8,1,8,2,1024,4,512.0,0.013671875,OPTIMIZER_STATES_AND_GRADS,181.97265625,89.47265625,92.5,4.892578125,92.5,0.0,9162.0,0.0,0.0,92.5,736.0,64.0,1.0
LLaMA-3.1 70B,128,1,8,1,8,2,1024,1,2048.0,0.00341796875,FULLY_SHARD,94.703125,71.578125,23.125,1.22314453125,23.125,0.0,9162.0,0.0,0.0,23.125,184.0,16.0,1.0
LLaMA-3.1 70B,128,1,8,1,8,2,1024,2,1024.0,0.0068359375,FULLY_SHARD,117.828125,71.578125,46.25,2.4462890625,46.25,0.0,9162.0,0.0,0.0,46.25,368.0,32.0,1.0
LLaMA-3.1 70B,128,1,8,1,8,2,1024,4,512.0,0.013671875,FULLY_SHARD,164.078125,71.578125,92.5,4.892578125,92.5,0.0,9162.0,0.0,0.0,92.5,736.0,64.0,1.0
LLaMA-3.1 70B,128,1,16,1,1,8,8192,1,512.0,0.029296875,NO_OP,274.33203125,89.33203125,185.0,9.78515625,185.0,0.0,5082.0,0.0,0.0,185.0,1472.0,128.0,1.0
LLaMA-3.1 70B,128,1,16,1,1,8,8192,2,256.0,0.05859375,NO_OP,459.33203125,89.33203125,370.0,19.5703125,370.0,0.0,5082.0,0.0,0.0,370.0,2944.0,256.0,1.0
LLaMA-3.1 70B,128,1,16,1,1,8,8192,4,128.0,0.1171875,NO_OP,829.33203125,89.33203125,740.0,39.140625,740.0,0.0,5082.0,0.0,0.0,740.0,5888.0,512.0,1.0
LLaMA-3.1 70B,128,1,16,1,1,8,8192,1,512.0,0.029296875,OPTIMIZER_STATES,222.2216796875,37.2216796875,185.0,9.78515625,185.0,0.0,5082.0,0.0,0.0,185.0,1472.0,128.0,1.0
LLaMA-3.1 70B,128,1,16,1,1,8,8192,2,256.0,0.05859375,OPTIMIZER_STATES,407.2216796875,37.2216796875,370.0,19.5703125,370.0,0.0,5082.0,0.0,0.0,370.0,2944.0,256.0,1.0
LLaMA-3.1 70B,128,1,16,1,1,8,8192,4,128.0,0.1171875,OPTIMIZER_STATES,777.2216796875,37.2216796875,740.0,39.140625,740.0,0.0,5082.0,0.0,0.0,740.0,5888.0,512.0,1.0
LLaMA-3.1 70B,128,1,16,1,1,8,8192,1,512.0,0.029296875,OPTIMIZER_STATES_AND_GRADS,204.8515625,19.8515625,185.0,9.78515625,185.0,0.0,5082.0,0.0,0.0,185.0,1472.0,128.0,1.0
LLaMA-3.1 70B,128,1,16,1,1,8,8192,2,256.0,0.05859375,OPTIMIZER_STATES_AND_GRADS,389.8515625,19.8515625,370.0,19.5703125,370.0,0.0,5082.0,0.0,0.0,370.0,2944.0,256.0,1.0
LLaMA-3.1 70B,128,1,16,1,1,8,8192,4,128.0,0.1171875,OPTIMIZER_STATES_AND_GRADS,759.8515625,19.8515625,740.0,39.140625,740.0,0.0,5082.0,0.0,0.0,740.0,5888.0,512.0,1.0
LLaMA-3.1 70B,128,1,16,1,1,8,8192,1,512.0,0.029296875,FULLY_SHARD,194.92578125,9.92578125,185.0,9.78515625,185.0,0.0,5082.0,0.0,0.0,185.0,1472.0,128.0,1.0
LLaMA-3.1 70B,128,1,16,1,1,8,8192,2,256.0,0.05859375,FULLY_SHARD,379.92578125,9.92578125,370.0,19.5703125,370.0,0.0,5082.0,0.0,0.0,370.0,2944.0,256.0,1.0
LLaMA-3.1 70B,128,1,16,1,1,8,8192,4,128.0,0.1171875,FULLY_SHARD,749.92578125,9.92578125,740.0,39.140625,740.0,0.0,5082.0,0.0,0.0,740.0,5888.0,512.0,1.0
LLaMA-3.1 70B,128,1,16,1,2,4,4096,1,1024.0,0.0146484375,NO_OP,181.83203125,89.33203125,92.5,4.892578125,92.5,0.0,5082.0,0.0,0.0,92.5,736.0,64.0,1.0
LLaMA-3.1 70B,128,1,16,1,2,4,4096,2,512.0,0.029296875,NO_OP,274.33203125,89.33203125,185.0,9.78515625,185.0,0.0,5082.0,0.0,0.0,185.0,1472.0,128.0,1.0
LLaMA-3.1 70B,128,1,16,1,2,4,4096,4,256.0,0.05859375,NO_OP,459.33203125,89.33203125,370.0,19.5703125,370.0,0.0,5082.0,0.0,0.0,370.0,2944.0,256.0,1.0
LLaMA-3.1 70B,128,1,16,1,2,4,4096,1,1024.0,0.0146484375,OPTIMIZER_STATES,137.166015625,44.666015625,92.5,4.892578125,92.5,0.0,5082.0,0.0,0.0,92.5,736.0,64.0,1.0
LLaMA-3.1 70B,128,1,16,1,2,4,4096,2,512.0,0.029296875,OPTIMIZER_STATES,229.666015625,44.666015625,185.0,9.78515625,185.0,0.0,5082.0,0.0,0.0,185.0,1472.0,128.0,1.0
LLaMA-3.1 70B,128,1,16,1,2,4,4096,4,256.0,0.05859375,OPTIMIZER_STATES,414.666015625,44.666015625,370.0,19.5703125,370.0,0.0,5082.0,0.0,0.0,370.0,2944.0,256.0,1.0
LLaMA-3.1 70B,128,1,16,1,2,4,4096,1,1024.0,0.0146484375,OPTIMIZER_STATES_AND_GRADS,122.27734375,29.77734375,92.5,4.892578125,92.5,0.0,5082.0,0.0,0.0,92.5,736.0,64.0,1.0
LLaMA-3.1 70B,128,1,16,1,2,4,4096,2,512.0,0.029296875,OPTIMIZER_STATES_AND_GRADS,214.77734375,29.77734375,185.0,9.78515625,185.0,0.0,5082.0,0.0,0.0,185.0,1472.0,128.0,1.0
LLaMA-3.1 70B,128,1,16,1,2,4,4096,4,256.0,0.05859375,OPTIMIZER_STATES_AND_GRADS,399.77734375,29.77734375,370.0,19.5703125,370.0,0.0,5082.0,0.0,0.0,370.0,2944.0,256.0,1.0
LLaMA-3.1 70B,128,1,16,1,2,4,4096,1,1024.0,0.0146484375,FULLY_SHARD,112.3515625,19.8515625,92.5,4.892578125,92.5,0.0,5082.0,0.0,0.0,92.5,736.0,64.0,1.0
LLaMA-3.1 70B,128,1,16,1,2,4,4096,2,512.0,0.029296875,FULLY_SHARD,204.8515625,19.8515625,185.0,9.78515625,185.0,0.0,5082.0,0.0,0.0,185.0,1472.0,128.0,1.0
LLaMA-3.1 70B,128,1,16,1,2,4,4096,4,256.0,0.05859375,FULLY_SHARD,389.8515625,19.8515625,370.0,19.5703125,370.0,0.0,5082.0,0.0,0.0,370.0,2944.0,256.0,1.0
LLaMA-3.1 70B,128,1,16,1,4,2,2048,1,2048.0,0.00732421875,NO_OP,135.58203125,89.33203125,46.25,2.4462890625,46.25,0.0,5082.0,0.0,0.0,46.25,368.0,32.0,1.0
LLaMA-3.1 70B,128,1,16,1,4,2,2048,2,1024.0,0.0146484375,NO_OP,181.83203125,89.33203125,92.5,4.892578125,92.5,0.0,5082.0,0.0,0.0,92.5,736.0,64.0,1.0
LLaMA-3.1 70B,128,1,16,1,4,2,2048,4,512.0,0.029296875,NO_OP,274.33203125,89.33203125,185.0,9.78515625,185.0,0.0,5082.0,0.0,0.0,185.0,1472.0,128.0,1.0
LLaMA-3.1 70B,128,1,16,1,4,2,2048,1,2048.0,0.00732421875,OPTIMIZER_STATES,105.8046875,59.5546875,46.25,2.4462890625,46.25,0.0,5082.0,0.0,0.0,46.25,368.0,32.0,1.0
LLaMA-3.1 70B,128,1,16,1,4,2,2048,2,1024.0,0.0146484375,OPTIMIZER_STATES,152.0546875,59.5546875,92.5,4.892578125,92.5,0.0,5082.0,0.0,0.0,92.5,736.0,64.0,1.0
LLaMA-3.1 70B,128,1,16,1,4,2,2048,4,512.0,0.029296875,OPTIMIZER_STATES,244.5546875,59.5546875,185.0,9.78515625,185.0,0.0,5082.0,0.0,0.0,185.0,1472.0,128.0,1.0
LLaMA-3.1 70B,128,1,16,1,4,2,2048,1,2048.0,0.00732421875,OPTIMIZER_STATES_AND_GRADS,95.87890625,49.62890625,46.25,2.4462890625,46.25,0.0,5082.0,0.0,0.0,46.25,368.0,32.0,1.0
LLaMA-3.1 70B,128,1,16,1,4,2,2048,2,1024.0,0.0146484375,OPTIMIZER_STATES_AND_GRADS,142.12890625,49.62890625,92.5,4.892578125,92.5,0.0,5082.0,0.0,0.0,92.5,736.0,64.0,1.0
LLaMA-3.1 70B,128,1,16,1,4,2,2048,4,512.0,0.029296875,OPTIMIZER_STATES_AND_GRADS,234.62890625,49.62890625,185.0,9.78515625,185.0,0.0,5082.0,0.0,0.0,185.0,1472.0,128.0,1.0
LLaMA-3.1 70B,128,1,16,1,4,2,2048,1,2048.0,0.00732421875,FULLY_SHARD,85.953125,39.703125,46.25,2.4462890625,46.25,0.0,5082.0,0.0,0.0,46.25,368.0,32.0,1.0
LLaMA-3.1 70B,128,1,16,1,4,2,2048,2,1024.0,0.0146484375,FULLY_SHARD,132.203125,39.703125,92.5,4.892578125,92.5,0.0,5082.0,0.0,0.0,92.5,736.0,64.0,1.0
