name,ngpus,TP,PP,EP,CP,DP,sub_seq_length,micro_batch_size,num_of_micro_batches,pipeline_parallelism_bubble_rate,data_parallel_sharding_strategy,total_memory_gb,model_and_optimizer_states_memory_gb,activations_memory_gb,cross_entropy_activation_memory_gb,practice_activations_memory_gb,expert_parameters_m,non_expert_parameters_m,expert_layers_activations_gb,practice_expert_layers_activations_gb,non_expert_layers_activations_gb,mlp_activation_mb,moe_activation_mb,token_imbalance_hypothesis
LLaMA-3.1 8B,128,1,1,1,4,32,2048,1,128.0,0.0,FULLY_SHARD,15.435546875,3.7392578125,11.6962890625,2.4462890625,11.6962890625,0.0,7658.0,0.0,0.0,11.6962890625,184.0,16.0,1.0
LLaMA-3.1 8B,128,1,1,1,4,32,2048,2,64.0,0.0,FULLY_SHARD,27.1318359375,3.7392578125,23.392578125,4.892578125,23.392578125,0.0,7658.0,0.0,0.0,23.392578125,368.0,32.0,1.0
LLaMA-3.1 8B,128,1,1,1,4,32,2048,4,32.0,0.0,FULLY_SHARD,50.5244140625,3.7392578125,46.78515625,9.78515625,46.78515625,0.0,7658.0,0.0,0.0,46.78515625,736.0,64.0,1.0
LLaMA-3.1 8B,128,1,1,1,8,16,1024,1,256.0,0.0,NO_OP,140.46142578125,134.61328125,5.84814453125,1.22314453125,5.84814453125,0.0,7658.0,0.0,0.0,5.84814453125,92.0,8.0,1.0
LLaMA-3.1 8B,128,1,1,1,8,16,1024,2,128.0,0.0,NO_OP,146.3095703125,134.61328125,11.6962890625,2.4462890625,11.6962890625,0.0,7658.0,0.0,0.0,11.6962890625,184.0,16.0,1.0
LLaMA-3.1 8B,128,1,1,1,8,16,1024,4,64.0,0.0,NO_OP,158.005859375,134.61328125,23.392578125,4.892578125,23.392578125,0.0,7658.0,0.0,0.0,23.392578125,368.0,32.0,1.0
LLaMA-3.1 8B,128,1,1,1,8,16,1024,1,256.0,0.0,OPTIMIZER_STATES,56.328125,50.47998046875,5.84814453125,1.22314453125,5.84814453125,0.0,7658.0,0.0,0.0,5.84814453125,92.0,8.0,1.0
LLaMA-3.1 8B,128,1,1,1,8,16,1024,2,128.0,0.0,OPTIMIZER_STATES,62.17626953125,50.47998046875,11.6962890625,2.4462890625,11.6962890625,0.0,7658.0,0.0,0.0,11.6962890625,184.0,16.0,1.0
LLaMA-3.1 8B,128,1,1,1,8,16,1024,4,64.0,0.0,OPTIMIZER_STATES,73.87255859375,50.47998046875,23.392578125,4.892578125,23.392578125,0.0,7658.0,0.0,0.0,23.392578125,368.0,32.0,1.0
LLaMA-3.1 8B,128,1,1,1,8,16,1024,1,256.0,0.0,OPTIMIZER_STATES_AND_GRADS,28.28369140625,22.435546875,5.84814453125,1.22314453125,5.84814453125,0.0,7658.0,0.0,0.0,5.84814453125,92.0,8.0,1.0
LLaMA-3.1 8B,128,1,1,1,8,16,1024,2,128.0,0.0,OPTIMIZER_STATES_AND_GRADS,34.1318359375,22.435546875,11.6962890625,2.4462890625,11.6962890625,0.0,7658.0,0.0,0.0,11.6962890625,184.0,16.0,1.0
LLaMA-3.1 8B,128,1,1,1,8,16,1024,4,64.0,0.0,OPTIMIZER_STATES_AND_GRADS,45.828125,22.435546875,23.392578125,4.892578125,23.392578125,0.0,7658.0,0.0,0.0,23.392578125,368.0,32.0,1.0
LLaMA-3.1 8B,128,1,1,1,8,16,1024,1,256.0,0.0,FULLY_SHARD,13.32666015625,7.478515625,5.84814453125,1.22314453125,5.84814453125,0.0,7658.0,0.0,0.0,5.84814453125,92.0,8.0,1.0
LLaMA-3.1 8B,128,1,1,1,8,16,1024,2,128.0,0.0,FULLY_SHARD,19.1748046875,7.478515625,11.6962890625,2.4462890625,11.6962890625,0.0,7658.0,0.0,0.0,11.6962890625,184.0,16.0,1.0
LLaMA-3.1 8B,128,1,1,1,8,16,1024,4,64.0,0.0,FULLY_SHARD,30.87109375,7.478515625,23.392578125,4.892578125,23.392578125,0.0,7658.0,0.0,0.0,23.392578125,368.0,32.0,1.0
LLaMA-3.1 8B,128,1,2,1,1,64,8192,1,64.0,0.015625,NO_OP,104.306640625,67.306640625,37.0,9.78515625,37.0,0.0,3829.0,0.0,0.0,37.0,736.0,64.0,1.0
LLaMA-3.1 8B,128,1,2,1,1,64,8192,2,32.0,0.03125,NO_OP,141.306640625,67.306640625,74.0,19.5703125,74.0,0.0,3829.0,0.0,0.0,74.0,1472.0,128.0,1.0
LLaMA-3.1 8B,128,1,2,1,1,64,8192,4,16.0,0.0625,NO_OP,215.306640625,67.306640625,148.0,39.140625,148.0,0.0,3829.0,0.0,0.0,148.0,2944.0,256.0,1.0
LLaMA-3.1 8B,128,1,2,1,1,64,8192,1,64.0,0.015625,OPTIMIZER_STATES,60.13665771484375,23.13665771484375,37.0,9.78515625,37.0,0.0,3829.0,0.0,0.0,37.0,736.0,64.0,1.0
LLaMA-3.1 8B,128,1,2,1,1,64,8192,2,32.0,0.03125,OPTIMIZER_STATES,97.13665771484375,23.13665771484375,74.0,19.5703125,74.0,0.0,3829.0,0.0,0.0,74.0,1472.0,128.0,1.0
LLaMA-3.1 8B,128,1,2,1,1,64,8192,4,16.0,0.0625,OPTIMIZER_STATES,171.13665771484375,23.13665771484375,148.0,39.140625,148.0,0.0,3829.0,0.0,0.0,148.0,2944.0,256.0,1.0
LLaMA-3.1 8B,128,1,2,1,1,64,8192,1,64.0,0.015625,OPTIMIZER_STATES_AND_GRADS,45.413330078125,8.413330078125,37.0,9.78515625,37.0,0.0,3829.0,0.0,0.0,37.0,736.0,64.0,1.0
LLaMA-3.1 8B,128,1,2,1,1,64,8192,2,32.0,0.03125,OPTIMIZER_STATES_AND_GRADS,82.413330078125,8.413330078125,74.0,19.5703125,74.0,0.0,3829.0,0.0,0.0,74.0,1472.0,128.0,1.0
LLaMA-3.1 8B,128,1,2,1,1,64,8192,4,16.0,0.0625,OPTIMIZER_STATES_AND_GRADS,156.413330078125,8.413330078125,148.0,39.140625,148.0,0.0,3829.0,0.0,0.0,148.0,2944.0,256.0,1.0
LLaMA-3.1 8B,128,1,2,1,1,64,8192,1,64.0,0.015625,FULLY_SHARD,37.934814453125,0.934814453125,37.0,9.78515625,37.0,0.0,3829.0,0.0,0.0,37.0,736.0,64.0,1.0
LLaMA-3.1 8B,128,1,2,1,1,64,8192,2,32.0,0.03125,FULLY_SHARD,74.934814453125,0.934814453125,74.0,19.5703125,74.0,0.0,3829.0,0.0,0.0,74.0,1472.0,128.0,1.0
LLaMA-3.1 8B,128,1,2,1,1,64,8192,4,16.0,0.0625,FULLY_SHARD,148.934814453125,0.934814453125,148.0,39.140625,148.0,0.0,3829.0,0.0,0.0,148.0,2944.0,256.0,1.0
LLaMA-3.1 8B,128,1,2,1,2,32,4096,1,128.0,0.0078125,NO_OP,85.806640625,67.306640625,18.5,4.892578125,18.5,0.0,3829.0,0.0,0.0,18.5,368.0,32.0,1.0
LLaMA-3.1 8B,128,1,2,1,2,32,4096,2,64.0,0.015625,NO_OP,104.306640625,67.306640625,37.0,9.78515625,37.0,0.0,3829.0,0.0,0.0,37.0,736.0,64.0,1.0
LLaMA-3.1 8B,128,1,2,1,2,32,4096,4,32.0,0.03125,NO_OP,141.306640625,67.306640625,74.0,19.5703125,74.0,0.0,3829.0,0.0,0.0,74.0,1472.0,128.0,1.0
LLaMA-3.1 8B,128,1,2,1,2,32,4096,1,128.0,0.0078125,OPTIMIZER_STATES,42.3377685546875,23.8377685546875,18.5,4.892578125,18.5,0.0,3829.0,0.0,0.0,18.5,368.0,32.0,1.0
LLaMA-3.1 8B,128,1,2,1,2,32,4096,2,64.0,0.015625,OPTIMIZER_STATES,60.8377685546875,23.8377685546875,37.0,9.78515625,37.0,0.0,3829.0,0.0,0.0,37.0,736.0,64.0,1.0
LLaMA-3.1 8B,128,1,2,1,2,32,4096,4,32.0,0.03125,OPTIMIZER_STATES,97.8377685546875,23.8377685546875,74.0,19.5703125,74.0,0.0,3829.0,0.0,0.0,74.0,1472.0,128.0,1.0
LLaMA-3.1 8B,128,1,2,1,2,32,4096,1,128.0,0.0078125,OPTIMIZER_STATES_AND_GRADS,27.84814453125,9.34814453125,18.5,4.892578125,18.5,0.0,3829.0,0.0,0.0,18.5,368.0,32.0,1.0
LLaMA-3.1 8B,128,1,2,1,2,32,4096,2,64.0,0.015625,OPTIMIZER_STATES_AND_GRADS,46.34814453125,9.34814453125,37.0,9.78515625,37.0,0.0,3829.0,0.0,0.0,37.0,736.0,64.0,1.0
LLaMA-3.1 8B,128,1,2,1,2,32,4096,4,32.0,0.03125,OPTIMIZER_STATES_AND_GRADS,83.34814453125,9.34814453125,74.0,19.5703125,74.0,0.0,3829.0,0.0,0.0,74.0,1472.0,128.0,1.0
LLaMA-3.1 8B,128,1,2,1,2,32,4096,1,128.0,0.0078125,FULLY_SHARD,20.36962890625,1.86962890625,18.5,4.892578125,18.5,0.0,3829.0,0.0,0.0,18.5,368.0,32.0,1.0
LLaMA-3.1 8B,128,1,2,1,2,32,4096,2,64.0,0.015625,FULLY_SHARD,38.86962890625,1.86962890625,37.0,9.78515625,37.0,0.0,3829.0,0.0,0.0,37.0,736.0,64.0,1.0
LLaMA-3.1 8B,128,1,2,1,2,32,4096,4,32.0,0.03125,FULLY_SHARD,75.86962890625,1.86962890625,74.0,19.5703125,74.0,0.0,3829.0,0.0,0.0,74.0,1472.0,128.0,1.0
LLaMA-3.1 8B,128,1,2,1,4,16,2048,1,256.0,0.00390625,NO_OP,76.556640625,67.306640625,9.25,2.4462890625,9.25,0.0,3829.0,0.0,0.0,9.25,184.0,16.0,1.0
LLaMA-3.1 8B,128,1,2,1,4,16,2048,2,128.0,0.0078125,NO_OP,85.806640625,67.306640625,18.5,4.892578125,18.5,0.0,3829.0,0.0,0.0,18.5,368.0,32.0,1.0
LLaMA-3.1 8B,128,1,2,1,4,16,2048,4,64.0,0.015625,NO_OP,104.306640625,67.306640625,37.0,9.78515625,37.0,0.0,3829.0,0.0,0.0,37.0,736.0,64.0,1.0
LLaMA-3.1 8B,128,1,2,1,4,16,2048,1,256.0,0.00390625,OPTIMIZER_STATES,34.489990234375,25.239990234375,9.25,2.4462890625,9.25,0.0,3829.0,0.0,0.0,9.25,184.0,16.0,1.0
LLaMA-3.1 8B,128,1,2,1,4,16,2048,2,128.0,0.0078125,OPTIMIZER_STATES,43.739990234375,25.239990234375,18.5,4.892578125,18.5,0.0,3829.0,0.0,0.0,18.5,368.0,32.0,1.0
LLaMA-3.1 8B,128,1,2,1,4,16,2048,4,64.0,0.015625,OPTIMIZER_STATES,62.239990234375,25.239990234375,37.0,9.78515625,37.0,0.0,3829.0,0.0,0.0,37.0,736.0,64.0,1.0
LLaMA-3.1 8B,128,1,2,1,4,16,2048,1,256.0,0.00390625,OPTIMIZER_STATES_AND_GRADS,20.4677734375,11.2177734375,9.25,2.4462890625,9.25,0.0,3829.0,0.0,0.0,9.25,184.0,16.0,1.0
LLaMA-3.1 8B,128,1,2,1,4,16,2048,2,128.0,0.0078125,OPTIMIZER_STATES_AND_GRADS,29.7177734375,11.2177734375,18.5,4.892578125,18.5,0.0,3829.0,0.0,0.0,18.5,368.0,32.0,1.0
LLaMA-3.1 8B,128,1,2,1,4,16,2048,4,64.0,0.015625,OPTIMIZER_STATES_AND_GRADS,48.2177734375,11.2177734375,37.0,9.78515625,37.0,0.0,3829.0,0.0,0.0,37.0,736.0,64.0,1.0
LLaMA-3.1 8B,128,1,2,1,4,16,2048,1,256.0,0.00390625,FULLY_SHARD,12.9892578125,3.7392578125,9.25,2.4462890625,9.25,0.0,3829.0,0.0,0.0,9.25,184.0,16.0,1.0
LLaMA-3.1 8B,128,1,2,1,4,16,2048,2,128.0,0.0078125,FULLY_SHARD,22.2392578125,3.7392578125,18.5,4.892578125,18.5,0.0,3829.0,0.0,0.0,18.5,368.0,32.0,1.0
LLaMA-3.1 8B,128,1,2,1,4,16,2048,4,64.0,0.015625,FULLY_SHARD,40.7392578125,3.7392578125,37.0,9.78515625,37.0,0.0,3829.0,0.0,0.0,37.0,736.0,64.0,1.0
LLaMA-3.1 8B,128,1,2,1,8,8,1024,1,512.0,0.001953125,NO_OP,71.931640625,67.306640625,4.625,1.22314453125,4.625,0.0,3829.0,0.0,0.0,4.625,92.0,8.0,1.0
LLaMA-3.1 8B,128,1,2,1,8,8,1024,2,256.0,0.00390625,NO_OP,76.556640625,67.306640625,9.25,2.4462890625,9.25,0.0,3829.0,0.0,0.0,9.25,184.0,16.0,1.0
LLaMA-3.1 8B,128,1,2,1,8,8,1024,4,128.0,0.0078125,NO_OP,85.806640625,67.306640625,18.5,4.892578125,18.5,0.0,3829.0,0.0,0.0,18.5,368.0,32.0,1.0
LLaMA-3.1 8B,128,1,2,1,8,8,1024,1,512.0,0.001953125,OPTIMIZER_STATES,32.66943359375,28.04443359375,4.625,1.22314453125,4.625,0.0,3829.0,0.0,0.0,4.625,92.0,8.0,1.0
LLaMA-3.1 8B,128,1,2,1,8,8,1024,2,256.0,0.00390625,OPTIMIZER_STATES,37.29443359375,28.04443359375,9.25,2.4462890625,9.25,0.0,3829.0,0.0,0.0,9.25,184.0,16.0,1.0
LLaMA-3.1 8B,128,1,2,1,8,8,1024,4,128.0,0.0078125,OPTIMIZER_STATES,46.54443359375,28.04443359375,18.5,4.892578125,18.5,0.0,3829.0,0.0,0.0,18.5,368.0,32.0,1.0
LLaMA-3.1 8B,128,1,2,1,8,8,1024,1,512.0,0.001953125,OPTIMIZER_STATES_AND_GRADS,19.58203125,14.95703125,4.625,1.22314453125,4.625,0.0,3829.0,0.0,0.0,4.625,92.0,8.0,1.0
LLaMA-3.1 8B,128,1,2,1,8,8,1024,2,256.0,0.00390625,OPTIMIZER_STATES_AND_GRADS,24.20703125,14.95703125,9.25,2.4462890625,9.25,0.0,3829.0,0.0,0.0,9.25,184.0,16.0,1.0
LLaMA-3.1 8B,128,1,2,1,8,8,1024,4,128.0,0.0078125,OPTIMIZER_STATES_AND_GRADS,33.45703125,14.95703125,18.5,4.892578125,18.5,0.0,3829.0,0.0,0.0,18.5,368.0,32.0,1.0
LLaMA-3.1 8B,128,1,2,1,8,8,1024,1,512.0,0.001953125,FULLY_SHARD,12.103515625,7.478515625,4.625,1.22314453125,4.625,0.0,3829.0,0.0,0.0,4.625,92.0,8.0,1.0
LLaMA-3.1 8B,128,1,2,1,8,8,1024,2,256.0,0.00390625,FULLY_SHARD,16.728515625,7.478515625,9.25,2.4462890625,9.25,0.0,3829.0,0.0,0.0,9.25,184.0,16.0,1.0
LLaMA-3.1 8B,128,1,2,1,8,8,1024,4,128.0,0.0078125,FULLY_SHARD,25.978515625,7.478515625,18.5,4.892578125,18.5,0.0,3829.0,0.0,0.0,18.5,368.0,32.0,1.0
LLaMA-3.1 8B,128,1,4,1,1,32,8192,1,128.0,0.0234375,NO_OP,75.056640625,38.056640625,37.0,9.78515625,37.0,0.0,2165.0,0.0,0.0,37.0,736.0,64.0,1.0
LLaMA-3.1 8B,128,1,4,1,1,32,8192,2,64.0,0.046875,NO_OP,112.056640625,38.056640625,74.0,19.5703125,74.0,0.0,2165.0,0.0,0.0,74.0,1472.0,128.0,1.0
LLaMA-3.1 8B,128,1,4,1,1,32,8192,4,32.0,0.09375,NO_OP,186.056640625,38.056640625,148.0,39.140625,148.0,0.0,2165.0,0.0,0.0,148.0,2944.0,256.0,1.0
LLaMA-3.1 8B,128,1,4,1,1,32,8192,1,128.0,0.0234375,OPTIMIZER_STATES,50.4783935546875,13.4783935546875,37.0,9.78515625,37.0,0.0,2165.0,0.0,0.0,37.0,736.0,64.0,1.0
LLaMA-3.1 8B,128,1,4,1,1,32,8192,2,64.0,0.046875,OPTIMIZER_STATES,87.4783935546875,13.4783935546875,74.0,19.5703125,74.0,0.0,2165.0,0.0,0.0,74.0,1472.0,128.0,1.0
LLaMA-3.1 8B,128,1,4,1,1,32,8192,4,32.0,0.09375,OPTIMIZER_STATES,161.4783935546875,13.4783935546875,148.0,39.140625,148.0,0.0,2165.0,0.0,0.0,148.0,2944.0,256.0,1.0
LLaMA-3.1 8B,128,1,4,1,1,32,8192,1,128.0,0.0234375,OPTIMIZER_STATES_AND_GRADS,42.28564453125,5.28564453125,37.0,9.78515625,37.0,0.0,2165.0,0.0,0.0,37.0,736.0,64.0,1.0
LLaMA-3.1 8B,128,1,4,1,1,32,8192,2,64.0,0.046875,OPTIMIZER_STATES_AND_GRADS,79.28564453125,5.28564453125,74.0,19.5703125,74.0,0.0,2165.0,0.0,0.0,74.0,1472.0,128.0,1.0
LLaMA-3.1 8B,128,1,4,1,1,32,8192,4,32.0,0.09375,OPTIMIZER_STATES_AND_GRADS,153.28564453125,5.28564453125,148.0,39.140625,148.0,0.0,2165.0,0.0,0.0,148.0,2944.0,256.0,1.0
LLaMA-3.1 8B,128,1,4,1,1,32,8192,1,128.0,0.0234375,FULLY_SHARD,38.05712890625,1.05712890625,37.0,9.78515625,37.0,0.0,2165.0,0.0,0.0,37.0,736.0,64.0,1.0
LLaMA-3.1 8B,128,1,4,1,1,32,8192,2,64.0,0.046875,FULLY_SHARD,75.05712890625,1.05712890625,74.0,19.5703125,74.0,0.0,2165.0,0.0,0.0,74.0,1472.0,128.0,1.0
LLaMA-3.1 8B,128,1,4,1,1,32,8192,4,32.0,0.09375,FULLY_SHARD,149.05712890625,1.05712890625,148.0,39.140625,148.0,0.0,2165.0,0.0,0.0,148.0,2944.0,256.0,1.0
LLaMA-3.1 8B,128,1,4,1,2,16,4096,1,256.0,0.01171875,NO_OP,56.556640625,38.056640625,18.5,4.892578125,18.5,0.0,2165.0,0.0,0.0,18.5,368.0,32.0,1.0
LLaMA-3.1 8B,128,1,4,1,2,16,4096,2,128.0,0.0234375,NO_OP,75.056640625,38.056640625,37.0,9.78515625,37.0,0.0,2165.0,0.0,0.0,37.0,736.0,64.0,1.0
LLaMA-3.1 8B,128,1,4,1,2,16,4096,4,64.0,0.046875,NO_OP,112.056640625,38.056640625,74.0,19.5703125,74.0,0.0,2165.0,0.0,0.0,74.0,1472.0,128.0,1.0
LLaMA-3.1 8B,128,1,4,1,2,16,4096,1,256.0,0.01171875,OPTIMIZER_STATES,32.771240234375,14.271240234375,18.5,4.892578125,18.5,0.0,2165.0,0.0,0.0,18.5,368.0,32.0,1.0
LLaMA-3.1 8B,128,1,4,1,2,16,4096,2,128.0,0.0234375,OPTIMIZER_STATES,51.271240234375,14.271240234375,37.0,9.78515625,37.0,0.0,2165.0,0.0,0.0,37.0,736.0,64.0,1.0
LLaMA-3.1 8B,128,1,4,1,2,16,4096,4,64.0,0.046875,OPTIMIZER_STATES,88.271240234375,14.271240234375,74.0,19.5703125,74.0,0.0,2165.0,0.0,0.0,74.0,1472.0,128.0,1.0
LLaMA-3.1 8B,128,1,4,1,2,16,4096,1,256.0,0.01171875,OPTIMIZER_STATES_AND_GRADS,24.8427734375,6.3427734375,18.5,4.892578125,18.5,0.0,2165.0,0.0,0.0,18.5,368.0,32.0,1.0
LLaMA-3.1 8B,128,1,4,1,2,16,4096,2,128.0,0.0234375,OPTIMIZER_STATES_AND_GRADS,43.3427734375,6.3427734375,37.0,9.78515625,37.0,0.0,2165.0,0.0,0.0,37.0,736.0,64.0,1.0
LLaMA-3.1 8B,128,1,4,1,2,16,4096,4,64.0,0.046875,OPTIMIZER_STATES_AND_GRADS,80.3427734375,6.3427734375,74.0,19.5703125,74.0,0.0,2165.0,0.0,0.0,74.0,1472.0,128.0,1.0
LLaMA-3.1 8B,128,1,4,1,2,16,4096,1,256.0,0.01171875,FULLY_SHARD,20.6142578125,2.1142578125,18.5,4.892578125,18.5,0.0,2165.0,0.0,0.0,18.5,368.0,32.0,1.0
LLaMA-3.1 8B,128,1,4,1,2,16,4096,2,128.0,0.0234375,FULLY_SHARD,39.1142578125,2.1142578125,37.0,9.78515625,37.0,0.0,2165.0,0.0,0.0,37.0,736.0,64.0,1.0
LLaMA-3.1 8B,128,1,4,1,2,16,4096,4,64.0,0.046875,FULLY_SHARD,76.1142578125,2.1142578125,74.0,19.5703125,74.0,0.0,2165.0,0.0,0.0,74.0,1472.0,128.0,1.0
LLaMA-3.1 8B,128,1,4,1,4,8,2048,1,512.0,0.005859375,NO_OP,47.306640625,38.056640625,9.25,2.4462890625,9.25,0.0,2165.0,0.0,0.0,9.25,184.0,16.0,1.0
LLaMA-3.1 8B,128,1,4,1,4,8,2048,2,256.0,0.01171875,NO_OP,56.556640625,38.056640625,18.5,4.892578125,18.5,0.0,2165.0,0.0,0.0,18.5,368.0,32.0,1.0
LLaMA-3.1 8B,128,1,4,1,4,8,2048,4,128.0,0.0234375,NO_OP,75.056640625,38.056640625,37.0,9.78515625,37.0,0.0,2165.0,0.0,0.0,37.0,736.0,64.0,1.0
LLaMA-3.1 8B,128,1,4,1,4,8,2048,1,512.0,0.005859375,OPTIMIZER_STATES,25.10693359375,15.85693359375,9.25,2.4462890625,9.25,0.0,2165.0,0.0,0.0,9.25,184.0,16.0,1.0
LLaMA-3.1 8B,128,1,4,1,4,8,2048,2,256.0,0.01171875,OPTIMIZER_STATES,34.35693359375,15.85693359375,18.5,4.892578125,18.5,0.0,2165.0,0.0,0.0,18.5,368.0,32.0,1.0
LLaMA-3.1 8B,128,1,4,1,4,8,2048,4,128.0,0.0234375,OPTIMIZER_STATES,52.85693359375,15.85693359375,37.0,9.78515625,37.0,0.0,2165.0,0.0,0.0,37.0,736.0,64.0,1.0
LLaMA-3.1 8B,128,1,4,1,4,8,2048,1,512.0,0.005859375,OPTIMIZER_STATES_AND_GRADS,17.70703125,8.45703125,9.25,2.4462890625,9.25,0.0,2165.0,0.0,0.0,9.25,184.0,16.0,1.0
LLaMA-3.1 8B,128,1,4,1,4,8,2048,2,256.0,0.01171875,OPTIMIZER_STATES_AND_GRADS,26.95703125,8.45703125,18.5,4.892578125,18.5,0.0,2165.0,0.0,0.0,18.5,368.0,32.0,1.0
LLaMA-3.1 8B,128,1,4,1,4,8,2048,4,128.0,0.0234375,OPTIMIZER_STATES_AND_GRADS,45.45703125,8.45703125,37.0,9.78515625,37.0,0.0,2165.0,0.0,0.0,37.0,736.0,64.0,1.0
LLaMA-3.1 8B,128,1,4,1,4,8,2048,1,512.0,0.005859375,FULLY_SHARD,13.478515625,4.228515625,9.25,2.4462890625,9.25,0.0,2165.0,0.0,0.0,9.25,184.0,16.0,1.0
LLaMA-3.1 8B,128,1,4,1,4,8,2048,2,256.0,0.01171875,FULLY_SHARD,22.728515625,4.228515625,18.5,4.892578125,18.5,0.0,2165.0,0.0,0.0,18.5,368.0,32.0,1.0
LLaMA-3.1 8B,128,1,4,1,4,8,2048,4,128.0,0.0234375,FULLY_SHARD,41.228515625,4.228515625,37.0,9.78515625,37.0,0.0,2165.0,0.0,0.0,37.0,736.0,64.0,1.0
LLaMA-3.1 8B,128,1,4,1,8,4,1024,1,1024.0,0.0029296875,NO_OP,42.681640625,38.056640625,4.625,1.22314453125,4.625,0.0,2165.0,0.0,0.0,4.625,92.0,8.0,1.0
LLaMA-3.1 8B,128,1,4,1,8,4,1024,2,512.0,0.005859375,NO_OP,47.306640625,38.056640625,9.25,2.4462890625,9.25,0.0,2165.0,0.0,0.0,9.25,184.0,16.0,1.0
LLaMA-3.1 8B,128,1,4,1,8,4,1024,4,256.0,0.01171875,NO_OP,56.556640625,38.056640625,18.5,4.892578125,18.5,0.0,2165.0,0.0,0.0,18.5,368.0,32.0,1.0
LLaMA-3.1 8B,128,1,4,1,8,4,1024,1,1024.0,0.0029296875,OPTIMIZER_STATES,23.6533203125,19.0283203125,4.625,1.22314453125,4.625,0.0,2165.0,0.0,0.0,4.625,92.0,8.0,1.0
LLaMA-3.1 8B,128,1,4,1,8,4,1024,2,512.0,0.005859375,OPTIMIZER_STATES,28.2783203125,19.0283203125,9.25,2.4462890625,9.25,0.0,2165.0,0.0,0.0,9.25,184.0,16.0,1.0
LLaMA-3.1 8B,128,1,4,1,8,4,1024,4,256.0,0.01171875,OPTIMIZER_STATES,37.5283203125,19.0283203125,18.5,4.892578125,18.5,0.0,2165.0,0.0,0.0,18.5,368.0,32.0,1.0
LLaMA-3.1 8B,128,1,4,1,8,4,1024,1,1024.0,0.0029296875,OPTIMIZER_STATES_AND_GRADS,17.310546875,12.685546875,4.625,1.22314453125,4.625,0.0,2165.0,0.0,0.0,4.625,92.0,8.0,1.0
LLaMA-3.1 8B,128,1,4,1,8,4,1024,2,512.0,0.005859375,OPTIMIZER_STATES_AND_GRADS,21.935546875,12.685546875,9.25,2.4462890625,9.25,0.0,2165.0,0.0,0.0,9.25,184.0,16.0,1.0
LLaMA-3.1 8B,128,1,4,1,8,4,1024,4,256.0,0.01171875,OPTIMIZER_STATES_AND_GRADS,31.185546875,12.685546875,18.5,4.892578125,18.5,0.0,2165.0,0.0,0.0,18.5,368.0,32.0,1.0
LLaMA-3.1 8B,128,1,4,1,8,4,1024,1,1024.0,0.0029296875,FULLY_SHARD,13.08203125,8.45703125,4.625,1.22314453125,4.625,0.0,2165.0,0.0,0.0,4.625,92.0,8.0,1.0
LLaMA-3.1 8B,128,1,4,1,8,4,1024,2,512.0,0.005859375,FULLY_SHARD,17.70703125,8.45703125,9.25,2.4462890625,9.25,0.0,2165.0,0.0,0.0,9.25,184.0,16.0,1.0
LLaMA-3.1 8B,128,1,4,1,8,4,1024,4,256.0,0.01171875,FULLY_SHARD,26.95703125,8.45703125,18.5,4.892578125,18.5,0.0,2165.0,0.0,0.0,18.5,368.0,32.0,1.0
LLaMA-3.1 8B,128,1,8,1,1,16,8192,1,256.0,0.02734375,NO_OP,60.431640625,23.431640625,37.0,9.78515625,37.0,0.0,1333.0,0.0,0.0,37.0,736.0,64.0,1.0
LLaMA-3.1 8B,128,1,8,1,1,16,8192,2,128.0,0.0546875,NO_OP,97.431640625,23.431640625,74.0,19.5703125,74.0,0.0,1333.0,0.0,0.0,74.0,1472.0,128.0,1.0
LLaMA-3.1 8B,128,1,8,1,1,16,8192,4,64.0,0.109375,NO_OP,171.431640625,23.431640625,148.0,39.140625,148.0,0.0,1333.0,0.0,0.0,148.0,2944.0,256.0,1.0
LLaMA-3.1 8B,128,1,8,1,1,16,8192,1,256.0,0.02734375,OPTIMIZER_STATES,45.786865234375,8.786865234375,37.0,9.78515625,37.0,0.0,1333.0,0.0,0.0,37.0,736.0,64.0,1.0
LLaMA-3.1 8B,128,1,8,1,1,16,8192,2,128.0,0.0546875,OPTIMIZER_STATES,82.786865234375,8.786865234375,74.0,19.5703125,74.0,0.0,1333.0,0.0,0.0,74.0,1472.0,128.0,1.0
LLaMA-3.1 8B,128,1,8,1,1,16,8192,4,64.0,0.109375,OPTIMIZER_STATES,156.786865234375,8.786865234375,148.0,39.140625,148.0,0.0,1333.0,0.0,0.0,148.0,2944.0,256.0,1.0
LLaMA-3.1 8B,128,1,8,1,1,16,8192,1,256.0,0.02734375,OPTIMIZER_STATES_AND_GRADS,40.9052734375,3.9052734375,37.0,9.78515625,37.0,0.0,1333.0,0.0,0.0,37.0,736.0,64.0,1.0
LLaMA-3.1 8B,128,1,8,1,1,16,8192,2,128.0,0.0546875,OPTIMIZER_STATES_AND_GRADS,77.9052734375,3.9052734375,74.0,19.5703125,74.0,0.0,1333.0,0.0,0.0,74.0,1472.0,128.0,1.0
LLaMA-3.1 8B,128,1,8,1,1,16,8192,4,64.0,0.109375,OPTIMIZER_STATES_AND_GRADS,151.9052734375,3.9052734375,148.0,39.140625,148.0,0.0,1333.0,0.0,0.0,148.0,2944.0,256.0,1.0
LLaMA-3.1 8B,128,1,8,1,1,16,8192,1,256.0,0.02734375,FULLY_SHARD,38.3017578125,1.3017578125,37.0,9.78515625,37.0,0.0,1333.0,0.0,0.0,37.0,736.0,64.0,1.0
